timestamp,EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,BatteryLevel,Counter,ValidationIndicator
1690535497023,8.648166,-2.259194,-17.81874,-15.870733,-31.331062,-15.496269,-6.517362,-2.540375,0.021,0.962,-0.218,0.798,0.239,0.638,93.286,213092,1
1690535497027,1.981378,-7.856092,-17.950787,-14.317569,-31.093492,-12.900147,-3.984498,0.162545,0.025,0.961,-0.219,0.819,0.016,0.73,93.286,213093,1
1690535497031,-1.17141,-12.682296,-19.527369,-17.472264,-29.283179,-9.181119,-2.29429,-1.752239,0.023,0.961,-0.218,0.754,0.184,0.854,93.286,213094,1
1690535497035,-3.589369,-12.638969,-20.529016,-13.756741,-21.035837,-7.975357,4.328634,6.902273,0.025,0.96,-0.218,0.733,0.187,0.739,93.286,213095,1
1690535497039,-7.012253,-14.459754,-15.183117,-13.828809,-19.461761,-4.433264,9.441539,10.968754,0.025,0.961,-0.218,0.755,0.158,0.708,93.286,213096,1
1690535497043,-9.519767,-11.061204,-12.701858,-9.578583,-12.816735,3.194759,13.989998,11.333311,0.024,0.959,-0.218,0.795,0.169,0.688,93.286,213097,1
1690535497047,-7.805504,-17.109176,-9.004403,-4.07497,-10.747043,4.579204,11.101365,14.67966,0.026,0.959,-0.219,0.694,0.161,0.675,93.286,213098,1
1690535497051,-5.175321,-13.766343,-5.50282,5.021543,-0.166802,8.102533,18.441663,15.742547,0.021,0.961,-0.219,0.813,0.256,0.692,93.286,213099,1
1690535497055,-10.227328,-12.363422,-3.219751,7.279191,1.011119,14.078714,17.970309,15.811661,0.022,0.962,-0.216,0.659,0.116,0.654,93.286,213100,1
1690535497059,-4.957204,-11.23439,0.278334,10.60489,5.113072,10.242983,16.824744,15.258205,0.026,0.96,-0.219,0.696,0.234,0.718,93.286,213101,1
1690535497063,-5.295835,-0.74383,4.352852,18.731817,9.228442,12.138106,19.667176,14.944573,0.022,0.96,-0.219,0.68,0.223,0.681,93.286,213102,1
1690535497067,-3.389653,-1.341726,9.6231,17.852728,11.227968,14.74395,15.34131,14.298874,0.025,0.96,-0.219,0.736,0.219,0.597,93.286,213103,1
1690535497071,1.717951,0.518354,11.629258,17.727965,12.644903,12.408695,12.409705,8.684297,0.023,0.962,-0.216,0.806,0.177,0.698,93.286,213104,1
1690535497075,7.829297,8.321814,15.269803,22.315583,13.284452,7.118563,8.143859,4.253426,0.025,0.963,-0.22,0.7,0.205,0.679,93.286,213105,1
1690535497079,11.479438,12.33083,16.50766,18.739292,16.249028,8.916735,4.343014,3.06812,0.026,0.961,-0.219,0.723,0.235,0.7,93.286,213106,1
1690535497083,12.314259,13.96175,15.501429,18.051408,9.860454,5.703429,-0.124023,-7.939756,0.024,0.961,-0.218,0.596,0.18,0.695,93.286,213107,1
1690535497087,13.246923,18.134431,16.412146,17.15395,7.695747,-0.258086,-5.384489,-7.941083,0.024,0.961,-0.219,0.681,0.188,0.616,93.286,213108,1
1690535497091,13.736439,21.496614,17.467462,13.820638,6.739291,-0.899119,-7.646288,-9.67808,0.023,0.961,-0.217,0.774,0.186,0.635,93.286,213109,1
1690535497095,15.695961,21.02514,14.733328,10.076729,0.735573,-5.101711,-11.733428,-14.242608,0.023,0.961,-0.218,0.764,0.192,0.695,93.286,213110,1
1690535497099,15.064482,16.331001,12.902504,5.296655,-0.145317,-10.01724,-15.100228,-21.533905,0.027,0.961,-0.219,0.772,0.298,0.716,93.286,213111,1
1690535497103,20.936146,10.72955,10.816067,0.781692,-3.302701,-15.724058,-18.721476,-17.17039,0.025,0.961,-0.217,0.712,0.262,0.724,93.286,213112,1
1690535497107,14.753324,9.228871,5.092273,-3.449034,-10.34088,-19.540814,-22.640949,-18.593369,0.024,0.961,-0.219,0.767,0.242,0.688,93.286,213113,1
1690535497111,15.177214,5.269564,-0.371277,-3.490797,-12.073126,-18.803651,-18.829678,-14.309303,0.024,0.958,-0.218,0.629,0.181,0.605,93.286,213114,1
1690535497115,9.961242,0.593532,-4.367894,-11.058966,-16.229794,-23.970213,-21.598035,-12.607963,0.026,0.961,-0.219,0.703,0.261,0.753,93.286,213115,1
1690535497119,6.586257,-1.897974,-12.250478,-14.890255,-13.482366,-18.003645,-17.450768,-9.799726,0.022,0.961,-0.218,0.69,0.22,0.571,93.286,213116,1
1690535497123,0.834768,-3.388295,-14.086101,-16.835632,-13.346175,-24.223022,-17.012883,-4.879382,0.027,0.961,-0.219,0.741,0.237,0.663,93.286,213117,1
1690535497127,-1.449697,-11.799651,-18.315981,-18.154271,-11.450176,-16.349378,-12.789674,-1.34913,0.026,0.961,-0.219,0.688,0.17,0.645,93.286,213118,1
1690535497131,-6.208218,-11.467301,-20.435899,-17.274294,-9.639148,-15.034369,-9.687157,4.49523,0.025,0.96,-0.219,0.694,0.247,0.604,93.286,213119,1
1690535497135,-13.479029,-15.083353,-22.202913,-17.868037,-8.626095,-10.674441,-4.423662,9.142423,0.022,0.96,-0.219,0.579,0.247,0.65,93.286,213120,1
1690535497139,-12.582789,-16.775037,-14.655187,-15.866888,-1.580259,-6.140336,3.385729,15.550019,0.024,0.96,-0.217,0.733,0.254,0.662,93.286,213121,1
1690535497143,-17.892497,-15.64195,-13.604205,-10.935391,3.04405,-1.259013,3.793008,19.977469,0.025,0.96,-0.219,0.705,0.235,0.686,93.286,213122,1
1690535497147,-13.517143,-18.359835,-13.832948,-6.31643,11.605876,0.459832,8.358251,20.244165,0.026,0.961,-0.22,0.629,0.286,0.782,93.286,213123,1
1690535497151,-16.949983,-13.233794,-8.713968,-1.890908,13.025842,8.319189,10.463143,20.440794,0.025,0.96,-0.22,0.664,0.123,0.637,93.286,213124,1
1690535497155,-15.758901,-11.512399,-4.382241,-0.364597,15.862696,9.642029,12.363345,22.636661,0.029,0.962,-0.219,0.608,0.19,0.643,93.286,213125,1
1690535497159,-9.464524,-9.772388,-0.106343,4.156309,23.571867,13.481243,14.652629,15.696789,0.029,0.962,-0.218,0.701,0.25,0.735,93.286,213126,1
1690535497163,-7.294016,-8.923481,6.51657,9.535938,27.798764,16.28752,11.178456,16.787004,0.022,0.962,-0.218,0.617,0.231,0.708,93.286,213127,1
1690535497167,-8.340121,-4.902326,9.965141,10.564645,31.474423,15.882607,16.850918,13.252075,0.026,0.962,-0.219,0.66,0.176,0.688,93.286,213128,1
1690535497171,-2.362494,0.342081,13.219625,13.871221,32.298842,14.539727,9.758543,7.900204,0.026,0.962,-0.219,0.738,0.215,0.63,93.286,213129,1
1690535497175,2.856715,5.56723,15.486934,20.674571,33.717087,11.231294,10.734847,6.20739,0.026,0.961,-0.218,0.693,0.235,0.672,93.286,213130,1
1690535497179,7.46259,6.762607,15.928855,19.020333,30.367038,7.894977,6.303789,-1.015253,0.028,0.96,-0.22,0.752,0.196,0.617,93.286,213131,1
1690535497183,9.102725,12.606363,17.692569,14.34861,31.98328,2.865716,1.485002,-3.945404,0.023,0.96,-0.219,0.703,0.243,0.628,93.286,213132,1
1690535497187,8.823273,15.034456,21.195875,14.491162,25.873582,0.505102,-6.922914,-12.595804,0.023,0.962,-0.22,0.681,0.15,0.679,93.286,213133,1
1690535497191,11.119971,13.397262,17.205949,13.389072,22.836508,-2.402501,-6.930652,-15.525513,0.027,0.962,-0.218,0.682,0.227,0.638,93.286,213134,1
1690535497195,10.640715,12.204381,16.699737,8.307952,16.406286,-8.423421,-10.853835,-17.624065,0.026,0.961,-0.217,0.71,0.192,0.64,93.286,213135,1
1690535497199,14.112306,14.302465,10.35334,6.261306,13.481413,-10.413969,-16.485591,-24.140936,0.024,0.961,-0.219,0.625,0.209,0.723,93.286,213136,1
1690535497203,9.035824,9.819388,4.690632,-0.121958,7.858129,-14.273731,-14.372921,-18.35707,0.025,0.962,-0.218,0.648,0.242,0.596,93.286,213137,1
1690535497207,7.346388,13.957876,-1.063469,-4.961245,2.785188,-17.951324,-18.85446,-22.536244,0.023,0.959,-0.219,0.611,0.204,0.659,93.286,213138,1
1690535497211,3.890143,9.250565,-3.193288,-11.85025,0.551441,-15.489134,-15.741608,-18.327963,0.024,0.961,-0.22,0.63,0.285,0.596,93.286,213139,1
1690535497215,2.090985,1.000187,-8.832476,-12.011669,-3.392923,-18.984592,-15.139234,-18.96197,0.023,0.96,-0.218,0.713,0.187,0.695,93.286,213140,1
1690535497219,-3.644934,-4.410224,-15.308896,-19.595324,-9.691145,-19.957075,-18.972813,-10.12768,0.024,0.961,-0.217,0.636,0.191,0.744,93.286,213141,1
1690535497223,-9.642763,-7.418499,-14.898696,-20.63185,-6.16169,-14.728858,-10.610555,-8.715405,0.02,0.962,-0.219,0.659,0.204,0.684,93.286,213142,1
1690535497227,-13.437944,-10.600219,-17.65034,-20.593512,-6.23951,-12.200803,-12.45991,-1.748797,0.027,0.96,-0.216,0.711,0.311,0.682,93.286,213143,1
1690535497231,-17.591753,-10.864333,-14.003508,-18.611018,-5.832241,-8.058436,-1.822364,3.100284,0.022,0.961,-0.218,0.661,0.195,0.603,93.286,213144,1
1690535497235,-21.233289,-12.610696,-16.390326,-20.444953,1.465045,-3.944393,-2.58116,4.980025,0.026,0.96,-0.219,0.654,0.336,0.619,93.286,213145,1
1690535497239,-25.637328,-14.4939,-12.918897,-20.619984,0.822822,3.760043,4.927987,8.605789,0.023,0.961,-0.218,0.568,0.26,0.683,93.286,213146,1
1690535497243,-25.072884,-14.692036,-12.220847,-15.985551,4.617046,1.113426,10.367117,8.485298,0.025,0.96,-0.22,0.643,0.19,0.716,93.286,213147,1
1690535497247,-28.155329,-13.472257,-9.46016,-13.430459,9.897648,7.820228,13.570101,9.054693,0.026,0.959,-0.219,0.643,0.273,0.677,93.286,213148,1
1690535497251,-26.487387,-11.510395,-11.871364,-7.626484,18.586016,9.305537,16.668388,16.237531,0.022,0.96,-0.218,0.628,0.254,0.683,93.286,213149,1
1690535497255,-22.576038,-8.251181,-5.283987,-5.749773,20.592622,16.538491,19.655423,16.947,0.025,0.96,-0.218,0.619,0.304,0.638,93.286,213150,1
1690535497259,-23.381538,0.58247,-1.309786,-0.976049,23.164655,17.858374,23.041778,15.468971,0.022,0.961,-0.219,0.68,0.348,0.612,93.286,213151,1
1690535497263,-20.730104,-1.576067,0.934665,5.266142,25.845973,18.806324,14.085229,14.614401,0.026,0.959,-0.218,0.533,0.268,0.757,93.286,213152,1
1690535497267,-17.355429,3.442108,10.095994,4.282298,27.08276,18.49796,18.983305,16.391931,0.025,0.962,-0.219,0.601,0.202,0.761,93.286,213153,1
1690535497271,-11.998621,4.82094,13.368663,8.030575,29.671198,21.10589,14.339497,10.48428,0.026,0.962,-0.217,0.62,0.241,0.685,93.286,213154,1
1690535497275,-3.869936,10.009711,14.740042,7.531444,26.236647,14.019528,10.944067,5.080125,0.024,0.958,-0.219,0.589,0.302,0.64,93.286,213155,1
1690535497279,1.2347,12.262236,14.635632,9.865219,24.468352,13.98164,3.757481,3.000595,0.021,0.96,-0.218,0.592,0.248,0.672,93.286,213156,1
1690535497283,2.671737,14.447263,16.40118,9.043511,21.380551,13.691797,1.59375,-4.264038,0.025,0.96,-0.218,0.572,0.308,0.609,93.286,213157,1
1690535497287,6.088897,17.337486,16.858323,8.421431,17.126526,6.717629,-1.497864,-8.65457,0.028,0.959,-0.217,0.616,0.2,0.722,93.286,213158,1
1690535497291,6.855026,18.918572,14.745087,7.998646,11.726302,4.300675,-5.200563,-12.13787,0.027,0.962,-0.217,0.675,0.17,0.701,93.286,213159,1
1690535497295,8.985779,17.435371,11.678471,2.566263,3.59221,-2.173096,-10.360561,-18.052006,0.025,0.962,-0.218,0.557,0.215,0.589,93.286,213160,1
1690535497299,10.937071,17.375963,10.999815,1.9076,1.862605,-3.695762,-10.519425,-17.984191,0.028,0.961,-0.217,0.572,0.221,0.557,93.286,213161,1
1690535497303,7.354356,16.304127,5.542276,-7.972045,-2.168081,-6.888211,-16.486827,-15.805929,0.03,0.958,-0.218,0.686,0.159,0.481,93.286,213162,1
1690535497307,7.200711,10.195716,3.744993,-12.8877,-9.043072,-13.091535,-15.150536,-14.84837,0.03,0.959,-0.22,0.615,0.269,0.645,93.286,213163,1
1690535497311,1.586911,7.521627,-1.692363,-17.13613,-15.019769,-12.360664,-13.786497,-15.325977,0.024,0.96,-0.219,0.667,0.245,0.657,93.286,213164,1
1690535497315,1.300432,5.989864,-7.264762,-17.97528,-17.924887,-13.887583,-13.717307,-10.367235,0.023,0.959,-0.218,0.67,0.194,0.528,93.286,213165,1
1690535497319,-1.662646,-5.262441,-6.26422,-21.558349,-21.812126,-14.005657,-12.660197,-10.883568,0.024,0.96,-0.218,0.615,0.285,0.615,93.286,213166,1
1690535497323,-8.255655,-9.404784,-10.041244,-20.254453,-22.770057,-12.813562,-8.087544,-7.300041,0.025,0.962,-0.219,0.672,0.282,0.577,93.286,213167,1
1690535497327,-10.770931,-11.48554,-13.952926,-25.778864,-22.719363,-12.391749,-1.760951,-0.981346,0.027,0.962,-0.218,0.536,0.242,0.619,93.286,213168,1
1690535497331,-14.031931,-7.785154,-18.089115,-22.221526,-22.038411,-6.598976,-0.32667,3.304543,0.028,0.96,-0.22,0.66,0.166,0.582,93.286,213169,1
1690535497335,-16.605169,-15.19174,-16.742232,-19.23925,-14.922522,-4.812412,3.734854,12.529671,0.025,0.96,-0.218,0.657,0.318,0.543,93.286,213170,1
1690535497339,-20.352339,-18.905986,-18.605247,-19.301307,-16.609508,1.112295,10.99458,12.116797,0.027,0.962,-0.218,0.593,0.25,0.588,93.286,213171,1
1690535497343,-22.006958,-20.276216,-15.563969,-15.100485,-11.383296,8.933683,17.33927,16.401153,0.029,0.96,-0.217,0.618,0.317,0.642,93.286,213172,1
1690535497347,-21.594524,-17.608017,-16.083563,-13.419186,-9.890929,9.408706,16.313255,18.761205,0.023,0.961,-0.218,0.54,0.207,0.675,93.286,213173,1
1690535497351,-21.520015,-13.207848,-10.708732,-3.384518,-3.755095,14.613562,20.131424,18.496117,0.025,0.96,-0.219,0.519,0.157,0.608,93.286,213174,1
1690535497355,-18.851104,-12.779711,-6.505337,-0.534924,2.381804,15.254147,23.131069,20.087315,0.023,0.96,-0.218,0.631,0.322,0.755,93.286,213175,1
1690535497359,-16.240451,-10.041118,-0.401553,2.611829,6.282198,18.624808,20.501003,20.600461,0.024,0.961,-0.219,0.71,0.288,0.605,93.286,213176,1
1690535497363,-13.528602,-3.85963,6.549949,9.871074,8.013498,20.259212,19.614282,18.091979,0.027,0.962,-0.218,0.562,0.258,0.605,93.286,213177,1
1690535497367,-6.702691,0.830403,10.330472,12.155728,9.058284,22.515892,20.77397,13.627637,0.028,0.958,-0.218,0.651,0.201,0.652,93.286,213178,1
1690535497371,-2.477379,7.165193,13.759413,15.919205,10.605369,25.261381,15.505605,9.875358,0.025,0.959,-0.217,0.596,0.308,0.667,93.286,213179,1
1690535497375,3.525329,10.361695,14.286246,20.641219,8.685824,20.623706,13.592122,3.02921,0.026,0.96,-0.219,0.606,0.223,0.578,93.286,213180,1
1690535497379,7.600235,10.87157,17.758624,17.085441,8.455946,14.666374,8.076251,-1.550324,0.028,0.96,-0.218,0.623,0.232,0.583,93.286,213181,1
1690535497383,8.998115,14.240409,19.788378,17.758762,5.611102,10.15055,3.565703,-3.478638,0.024,0.961,-0.22,0.612,0.25,0.551,93.286,213182,1
1690535497387,13.882969,13.803962,20.196407,15.9979,0.605362,9.508965,-0.55622,-7.607523,0.023,0.958,-0.219,0.674,0.267,0.68,93.286,213183,1
1690535497391,19.379995,11.229531,15.914287,14.522396,-1.998589,4.26972,-9.289271,-10.04806,0.024,0.961,-0.218,0.621,0.182,0.62,93.286,213184,1
1690535497395,18.112134,13.208621,10.727659,3.678774,-8.645859,2.146135,-15.058163,-14.418561,0.027,0.962,-0.22,0.573,0.302,0.588,93.286,213185,1
1690535497399,20.653522,9.360826,8.994837,1.144088,-16.568711,-2.938755,-16.760772,-17.010773,0.026,0.962,-0.217,0.639,0.27,0.523,93.286,213186,1
1690535497403,16.784478,10.839264,5.025947,2.131025,-20.328179,-11.823549,-18.103679,-21.780798,0.026,0.961,-0.219,0.674,0.202,0.621,93.286,213187,1
1690535497407,16.175462,8.46179,5.753882,-7.070115,-21.398789,-10.364559,-16.706173,-16.565851,0.027,0.959,-0.217,0.568,0.206,0.505,93.286,213188,1
1690535497411,9.495926,2.162252,-3.393449,-4.96908,-25.25966,-14.936646,-18.025756,-19.400404,0.024,0.961,-0.218,0.517,0.294,0.481,93.286,213189,1
1690535497415,7.286143,1.791043,-3.806885,-10.332632,-32.192542,-14.024195,-14.865013,-15.551625,0.026,0.961,-0.219,0.557,0.393,0.585,93.286,213190,1
1690535497419,2.556264,-1.891743,-11.168836,-11.154909,-29.563741,-16.535648,-16.194046,-12.283012,0.025,0.962,-0.218,0.637,0.301,0.508,93.286,213191,1
1690535497423,1.375091,-9.868855,-10.889064,-13.80784,-28.903924,-9.872924,-12.172492,-3.177969,0.025,0.96,-0.219,0.581,0.297,0.703,93.285,213192,1
1690535497427,-5.131498,-11.541027,-13.556814,-14.789582,-29.392172,-11.63059,-13.423438,1.222747,0.025,0.962,-0.219,0.559,0.325,0.588,93.285,213193,1
1690535497431,-8.9824,-14.628109,-17.640762,-15.327095,-23.152043,-6.049932,-8.133035,1.198658,0.023,0.959,-0.22,0.606,0.288,0.687,93.285,213194,1
1690535497435,-13.281229,-15.85419,-15.790052,-13.416905,-23.173089,-4.589345,-2.655975,6.834692,0.028,0.961,-0.219,0.516,0.298,0.6,93.285,213195,1
1690535497439,-12.718193,-16.198286,-14.970544,-10.298952,-19.558251,-2.236597,-0.087244,9.161962,0.025,0.96,-0.218,0.547,0.318,0.714,93.285,213196,1
1690535497443,-14.878776,-16.668205,-16.220893,-8.905588,-12.583119,4.835475,7.871645,13.734337,0.026,0.962,-0.22,0.498,0.313,0.483,93.285,213197,1
1690535497447,-14.654665,-15.61582,-13.159655,-1.702488,-8.069781,6.919905,12.2979,10.413426,0.027,0.959,-0.218,0.579,0.28,0.667,93.285,213198,1
1690535497451,-12.069366,-17.789502,-7.26018,1.712762,-2.691357,9.527502,12.470786,14.624799,0.028,0.962,-0.22,0.455,0.212,0.539,93.285,213199,1
1690535497455,-12.128149,-12.614473,-6.884717,9.420403,-1.177535,13.78198,13.428842,14.628868,0.027,0.961,-0.216,0.562,0.183,0.522,93.285,213200,1
1690535497459,-9.244526,-8.559478,-0.724415,18.90633,3.947295,17.03359,15.978762,12.572295,0.025,0.96,-0.219,0.534,0.294,0.601,93.285,213201,1
1690535497463,-2.010056,-4.382237,4.87282,20.275728,10.204492,16.895247,17.40781,14.733686,0.027,0.961,-0.219,0.639,0.325,0.59,93.285,213202,1
1690535497467,2.839133,3.206597,8.131526,19.44287,7.898506,18.560148,17.550411,8.998951,0.03,0.961,-0.217,0.505,0.245,0.525,93.285,213203,1
1690535497471,6.494509,9.916071,9.465093,24.692706,13.778962,14.92301,12.157412,3.828139,0.024,0.961,-0.22,0.57,0.285,0.51,93.285,213204,1
1690535497475,10.686243,10.462304,13.324069,27.273995,12.146903,11.89326,6.065416,1.177005,0.026,0.961,-0.219,0.466,0.307,0.536,93.285,213205,1
1690535497479,19.310963,14.993416,13.404229,27.249341,10.873242,12.127045,4.054125,-3.547769,0.023,0.961,-0.219,0.545,0.239,0.62,93.285,213206,1
1690535497483,22.290632,17.358681,14.135175,23.219807,5.688344,6.510144,0.456836,-5.734369,0.026,0.961,-0.22,0.578,0.267,0.554,93.285,213207,1
1690535497487,22.68373,22.186151,14.525801,21.269815,7.356661,4.578535,-6.51329,-10.678153,0.024,0.961,-0.218,0.453,0.248,0.595,93.285,213208,1
1690535497491,27.541376,23.597543,14.780215,18.361227,2.372887,-0.345228,-9.522192,-14.092757,0.026,0.96,-0.219,0.521,0.256,0.561,93.285,213209,1
1690535497495,27.233294,20.148255,14.31218,21.826781,-1.918339,-4.862042,-9.654703,-17.220809,0.028,0.959,-0.218,0.576,0.283,0.577,93.285,213210,1
1690535497499,24.221601,20.875092,9.318822,12.981951,-5.251581,-8.292004,-18.370718,-20.245941,0.027,0.961,-0.218,0.559,0.296,0.592,93.285,213211,1
1690535497503,25.762681,13.749876,7.514508,10.595676,-9.298218,-13.043841,-18.882467,-18.469099,0.027,0.959,-0.218,0.517,0.301,0.548,93.285,213212,1
1690535497507,25.835247,10.683762,4.011569,2.256445,-11.795474,-12.615966,-18.128274,-15.833656,0.028,0.959,-0.216,0.535,0.348,0.551,93.285,213213,1
1690535497511,20.729981,5.208745,1.043628,1.427914,-16.944648,-22.129203,-18.092964,-12.544296,0.023,0.959,-0.219,0.467,0.343,0.598,93.285,213214,1
1690535497515,13.111118,1.09012,-1.009489,-2.111921,-18.875898,-20.263967,-15.999714,-14.29932,0.024,0.96,-0.219,0.522,0.218,0.587,93.285,213215,1
1690535497519,10.866795,-6.738931,-11.084099,-4.833083,-22.68126,-22.407083,-18.270157,-12.469074,0.022,0.96,-0.22,0.514,0.247,0.571,93.285,213216,1
1690535497523,5.367653,-4.040808,-15.876415,-6.311392,-18.324351,-17.698422,-14.548094,-2.791327,0.03,0.961,-0.219,0.538,0.326,0.563,93.285,213217,1
1690535497527,2.518155,-11.867081,-17.408729,-7.56016,-16.039359,-13.416244,-13.182876,0.071931,0.025,0.961,-0.219,0.584,0.264,0.483,93.285,213218,1
1690535497531,-6.406767,-8.613742,-17.644666,-12.819285,-14.015584,-11.381392,-5.157852,2.028743,0.029,0.959,-0.217,0.549,0.307,0.581,93.285,213219,1
1690535497535,-8.88071,-16.211148,-17.645869,-7.881269,-12.891894,-8.522458,-4.314813,10.693634,0.029,0.96,-0.219,0.517,0.203,0.593,93.285,213220,1
1690535497539,-12.090933,-17.960661,-15.198671,-3.911388,-4.820028,-5.62548,1.727187,13.982602,0.028,0.96,-0.219,0.508,0.322,0.574,93.285,213221,1
1690535497543,-12.124823,-15.13147,-13.359766,-3.030438,-4.240369,-5.613467,6.197912,14.607277,0.026,0.96,-0.218,0.615,0.311,0.564,93.285,213222,1
1690535497547,-18.159927,-17.10298,-12.368187,1.830155,2.173849,1.698759,9.063148,16.366896,0.027,0.961,-0.218,0.524,0.291,0.54,93.285,213223,1
1690535497551,-17.952339,-12.95672,-10.696151,6.065653,8.30871,6.733649,11.808529,16.805405,0.023,0.961,-0.22,0.616,0.267,0.591,93.285,213224,1
1690535497555,-13.000012,-11.978364,-3.97196,8.189623,14.673471,10.793742,13.751355,18.99672,0.025,0.961,-0.221,0.436,0.334,0.55,93.285,213225,1
1690535497559,-11.260113,-10.383092,-0.039761,9.665903,16.00774,10.823775,17.278139,16.780597,0.027,0.96,-0.219,0.544,0.36,0.608,93.285,213226,1
1690535497563,-4.192423,-3.978585,0.626449,12.739798,19.13411,12.047749,20.612125,18.967723,0.023,0.961,-0.219,0.462,0.39,0.55,93.285,213227,1
1690535497567,-0.24678,1.929891,3.645227,15.358109,22.840733,15.192416,16.840567,12.780316,0.027,0.96,-0.218,0.526,0.236,0.705,93.285,213228,1
1690535497571,2.240592,3.722415,11.707914,19.166866,23.175797,10.376086,14.057948,10.357644,0.029,0.959,-0.22,0.518,0.375,0.619,93.285,213229,1
1690535497575,5.122807,8.555283,12.960921,20.573481,23.776681,8.519635,12.930022,3.172846,0.026,0.961,-0.219,0.519,0.164,0.488,93.285,213230,1
1690535497579,13.146348,15.642398,19.947133,20.375589,22.536043,8.030643,2.483456,0.984047,0.025,0.961,-0.219,0.635,0.339,0.563,93.285,213231,1
1690535497583,16.847755,16.701988,18.095336,21.741189,20.040667,2.327004,0.924907,-7.168389,0.025,0.961,-0.218,0.498,0.231,0.582,93.285,213232,1
1690535497587,20.57655,16.836908,19.660052,21.286106,17.687765,-0.172044,-3.139186,-6.744414,0.028,0.962,-0.218,0.523,0.309,0.589,93.285,213233,1
1690535497591,21.529195,17.319335,17.141869,17.26777,14.733116,-6.557438,-4.532106,-14.089539,0.027,0.962,-0.218,0.525,0.385,0.532,93.285,213234,1
1690535497595,20.520688,19.492266,11.84663,13.426006,11.593763,-8.54466,-9.108756,-12.550609,0.028,0.96,-0.217,0.678,0.263,0.595,93.285,213235,1
1690535497599,20.75979,17.679756,9.97688,8.095005,5.988782,-15.164867,-11.388989,-18.884485,0.026,0.962,-0.218,0.539,0.326,0.623,93.285,213236,1
1690535497603,15.991191,9.998249,6.014692,4.5791,-0.381831,-17.639865,-15.654716,-15.422208,0.025,0.96,-0.219,0.552,0.335,0.546,93.285,213237,1
1690535497607,14.257771,7.573738,0.665558,-1.925741,-5.613052,-21.833291,-12.381528,-18.15346,0.028,0.96,-0.22,0.482,0.331,0.507,93.285,213238,1
1690535497611,14.247548,7.017724,-4.094975,-4.637461,-8.514852,-19.07844,-11.741527,-16.592306,0.029,0.959,-0.218,0.472,0.298,0.507,93.285,213239,1
1690535497615,5.835905,1.396226,-5.634191,-6.453376,-10.017902,-21.706953,-13.937389,-14.423355,0.028,0.96,-0.218,0.488,0.286,0.576,93.285,213240,1
1690535497619,6.607334,-6.320591,-10.32255,-13.532911,-14.628663,-22.008938,-9.595446,-4.731704,0.025,0.96,-0.22,0.47,0.257,0.503,93.285,213241,1
1690535497623,0.47053,-7.447323,-14.308052,-15.806815,-11.267004,-18.870069,-5.9832,-0.833831,0.028,0.962,-0.22,0.597,0.198,0.535,93.285,213242,1
1690535497627,-5.280071,-14.72823,-16.587246,-17.598099,-12.351071,-16.8865,-8.704551,0.191126,0.029,0.961,-0.218,0.603,0.35,0.545,93.285,213243,1
1690535497631,-9.026684,-20.271833,-18.666571,-18.87207,-10.009853,-14.448183,1.311479,6.853564,0.026,0.961,-0.219,0.58,0.279,0.547,93.285,213244,1
1690535497635,-8.207381,-21.745162,-16.717051,-19.267694,-3.895006,-8.652143,3.105837,10.617509,0.026,0.961,-0.22,0.494,0.337,0.45,93.285,213245,1
1690535497639,-14.768415,-22.344229,-18.109512,-15.571223,-9.526624,-5.927023,11.775004,13.286834,0.027,0.961,-0.218,0.423,0.261,0.549,93.285,213246,1
1690535497643,-16.140687,-19.936798,-14.988279,-12.986588,0.858855,5.019328,13.089878,16.091978,0.023,0.96,-0.22,0.493,0.331,0.467,93.285,213247,1
1690535497647,-17.922636,-19.098055,-14.828192,-6.644809,3.493726,6.815858,15.97748,14.543846,0.022,0.961,-0.219,0.479,0.329,0.439,93.285,213248,1
1690535497651,-20.220483,-18.173211,-6.380763,-6.5992,10.087505,10.294081,22.046696,17.725819,0.025,0.96,-0.22,0.386,0.288,0.487,93.285,213249,1
1690535497655,-17.431702,-13.62731,-4.59148,2.263365,11.786327,14.964317,21.067633,14.960607,0.028,0.96,-0.218,0.462,0.35,0.622,93.285,213250,1
1690535497659,-11.379802,-8.813972,-1.63959,3.009786,9.623192,12.547713,18.6767,12.926671,0.025,0.959,-0.219,0.575,0.407,0.478,93.285,213251,1
1690535497663,-13.10843,-5.087124,2.902927,9.233699,13.220822,16.628881,18.589527,8.125253,0.023,0.961,-0.218,0.519,0.316,0.608,93.285,213252,1
1690535497667,-5.570796,-2.524278,7.255087,9.122125,17.3492,17.674638,19.629113,11.087096,0.026,0.962,-0.22,0.468,0.331,0.597,93.285,213253,1
1690535497671,1.111341,1.052799,11.570155,9.725842,21.238361,13.502776,16.587064,3.868934,0.025,0.96,-0.219,0.527,0.326,0.596,93.285,213254,1
1690535497675,4.63008,7.284481,12.655224,11.686687,20.848434,11.896371,10.16476,0.101789,0.026,0.96,-0.219,0.517,0.372,0.476,93.285,213255,1
1690535497679,7.751624,8.96591,15.463607,12.181551,17.975829,9.950979,8.638804,-0.73558,0.026,0.96,-0.219,0.475,0.372,0.49,93.285,213256,1
